storativity,young\_modulus,init\_stress\_x,init\_stress\_y,perm\_kr,perm\_km,perm\_beta,perm\_gamma
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.1574306215612191e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,7.14859327765138e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.4886493582146531e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.1490866608897336e-06
5.8812393988699016e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,157412368901.11148,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57454884.44747134,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12352135.127606798,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.031214337856806e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.712681684660876e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.4496467510810008e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.0692242532438346e-06
8.130889488777107e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,173603763177.3014,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,59133693.861484066,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,13363283.41652404,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.2836469052656323e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,7.584504870641883e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.5276519653483052e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.2289490685356328e-06
4.756414353916299e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,149316671763.01654,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,56615479.740464985,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,11846560.983148178,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,9.049980541523927e-22,6.930637481156128e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.276770091670373e-17,1.469148054647827e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.4106441439473488e-06,1.109155457066784e-06
6.443651921346703e-08,161460217470.15897,57874586.800974526,12604922.199836109,1.0943224797090125e-21,6.930637481156128e-17,1.469148054647827e-06,9.893618455979354e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.2283835646183802e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,119998830703.01099,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,60018386.163021825,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10876499.349688826,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.2534701016919843e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,3.0923277139960147e-18,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.4234113478843247e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.886213220728308e-07
1.11590106012302e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,111903133564.91605,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59178981.45601546,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10370925.205230204,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1272538179875711e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,-1.2667882159090224e-18,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.033385276547803e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.087589144269315e-07
1.3408660691137405e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,128094527841.10594,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,60857790.87002818,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,11382073.494147446,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.3796863853963975e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,7.451443643901051e-18,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.813437419220846e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,8.684837297187299e-07
1.0034185556276598e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,103807436426.82109,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,58339576.7490091,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,9865351.060771585,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.001037534283158e-21,9.127697490434961e-19,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,-5.6259041458140595e-18,3.228398312216064e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,2.643359205211282e-07,7.486901182498811e-07
1.1721423123707001e-07,115950982133.96352,59598683.80951864,10623712.277459515,1.1903619598397777e-21,9.127697490434961e-19,3.228398312216064e-07,6.288965067810324e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.2300192282831366e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,122698809180.64345,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,60286950.77364149,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11563415.458252652,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.0997180606987756e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,3.3650482747425076e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.3323341473714203e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.483802771904653e-07
1.1175367237877763e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,114603112042.54851,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59447546.066635124,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11057841.31379403,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,9.735017769943624e-22,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,-9.940676551625293e-19,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,3.9423080760348987e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,6.685178695445661e-07
1.342501732778497e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,130794506318.7384,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,61126355.48064785,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,12068989.602711271,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.2259343444031888e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,7.724164204647546e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.7223602187079414e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,8.282426848363645e-07
1.005054219292416e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,106507414904.45355,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,58608141.35962877,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,10552267.16933541,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,8.472854932899492e-22,1.1854903097899893e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,-5.3531835850675666e-18,4.1373211117031595e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,3.5522820046983776e-07,7.084490733675157e-07
1.1737779760354565e-07,118650960611.59598,59867248.42013831,11310628.38602334,1.036609918846569e-21,1.1854903097899893e-18,4.1373211117031595e-07,5.88655461898667e-07
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.798782998687082e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,131271307810.51715,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,60380065.293327846,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13686368.138759842,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.2670979059354315e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.5643029259797074e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.895620952619653e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.1560104320472295e-06
7.673957953733478e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,123175610672.42221,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59540660.58632148,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13180793.99430122,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.1408816222310183e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.128391332989203e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.505594881283132e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.0761480244013304e-06
9.923608043640683e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,139367004948.6121,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,61219470.0003342,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,14191942.283218462,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.3933141896398447e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,5.000214518970211e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,1.0285647023956174e-06,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.2358728396931287e-06
6.549132908779877e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,115079913534.32726,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,58701255.87931512,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,12675219.8498426,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.0146653385266051e-21,4.3463471294844553e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,3.6924797399987e-17,9.700607916951392e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.11556880994661e-07,1.11607922822428e-06
8.23637047621028e-08,127223459241.46968,59960362.93982466,13433581.066530531,1.203989764083225e-21,4.3463471294844553e-17,9.700607916951392e-07,9.962856167554312e-07
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
7.500375749091811e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,151052862442.77646,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,59038053.23608533,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12899789.07977569,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2672112131715363e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.507909197935895e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.127513609403291e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.202022823727182e-06
6.375550704138208e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,142957165304.6815,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58198648.52907897,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12394214.935317067,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.1409949294671231e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.071997604945391e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.0885110022696387e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.122160416081283e-06
8.625200794045414e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,159148559580.8714,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,59877457.94309169,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,13405363.224234309,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.3934274968759495e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.943820790926398e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.166516216536943e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.2818852313730812e-06
5.250725659184605e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,134861468166.58655,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,57359243.82207261,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,11888640.790858448,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.0147786457627099e-21,9.289953401440643e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,8.636086011954888e-17,1.1080123058364648e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.0495083951359866e-06,1.1620916199042325e-06
6.937963226615009e-08,147005013873.72897,58618350.88258215,12647002.007546378,1.2041030713193297e-21,9.289953401440643e-17,1.1080123058364648e-06,1.0422980084353838e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
7.096669914752254e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,178250794402.86325,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59853384.86931858,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14577619.50254289,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14324832.43031358,1.0375195145044526e-21,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,9.596849159219673e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2218640845430053e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.2669065048943895e-06
5.97184486979865e-08,174202945833.81577,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,170155097264.76828,59433682.5158154,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
6.534257392275452e-08,174202945833.81577,59013980.16231222,14324832.43031358,9.74411372652246e-22,7.417291194267154e-18,1.2023627809761792e-06,1.22697530107144e-06
